top_img,brand,productname,rating,body,like_count,upload_at,views,comment,comment_picture,파워리뷰,com_count,com_date,comment_rating,urlss,ruser,rusername,ruserskin_type,ruserskin_tone,rucount,usercard,introduction
https://d33ur1yh5ph6b5.cloudfront.net/a8bab618-e17e-4c36-93cb-84e6be922dad-thumbnail,롬앤(rom&nd),쥬시래스팅 틴트 [06 피그피그],5.0,"<div class=""content"">
<div class=""resources"">
<div class=""resource"">
<div class=""text"">🔮 롬앤하면 역시 색조 장인들 답게 틴트 마저도 평범한 색상들 말고 사람들마다의 톤에 어울리는 틴트를 만드는거 같아용 다른 제품들에서는 찾아보기 힘든 그런 색상들을 만드니 사는 재미도 있어서 더 좋아하고 애정하는 브랜드 입니다</div>
</div>
<div class=""resource"">
<figure class=""image"">
<img alt="""" src=""https://d33ur1yh5ph6b5.cloudfront.net/fb532064-6e4f-455e-931f-712c50c5270c-mid""/>
</figure>
<div class=""description""></div>
</div>
<div class=""resource"">
<div class=""text"">제가 평소에 엄청 잘바르고 좋아하는 이 피그피그 색상은 쿨톤하면 떠오르는 롬앤의 틴트이기도 하고 흔치 않아서 더 자주 찾는데 말린장미 색상 같으 ,면서도 또 너무 딥하지않아서 가볍게 메이크업 할때 자주 찾게 되더라고요 또 광택이 나는 틴트고 매트한 제형이 아니다 보니깐 묻어남은 살짝 있는데 이정도는 감수해야종😅 하지만 10분 정도 지나면 확실히 묻어남도 덜하고 광택이 자르르 돌아서 너무 이쁩니당😍</div>
</div>
<div class=""resource"">
<figure class=""image"">
<img alt="""" src=""https://d33ur1yh5ph6b5.cloudfront.net/8a7d0936-7d67-4edd-81e3-104b97b782de-mid""/>
</figure>
<div class=""description""></div>
</div>
<div class=""resource"">
<div class=""text"">🔥쓰면서 불편함을 느끼지는 못했지만 굳이 뽑자면 틴트 용기가 살짝 제 취향이 아니라는 점..??😅 하지만 색상이 너무 이뻐서 씁니당ㅎㅎ</div>
</div>
<div class=""resource"">
<figure class=""image"">
<img alt="""" src=""https://d33ur1yh5ph6b5.cloudfront.net/67fa6e73-5150-41f8-83b5-fc778e4510af-mid""/>
</figure>
<div class=""description""></div>
</div>
<div class=""resource"">
<div class=""text"">🍯바르자마자 윗입술과 아랫입술을 부딫히면서 빠빠빠하지 말고 10분 정도 마를기를 기다리시면 더욱 광택이 자르르 돌아서 너무 이쁩니당👍🏻👍🏻👍🏻</div>
</div>
<div class=""resource"">
<figure class=""image"">
<img alt="""" src=""https://d33ur1yh5ph6b5.cloudfront.net/9148c9d4-5647-4267-86ad-0f1aabf1466a-mid""/>
</figure>
<div class=""description""></div>
</div>
<div class=""resource"">
<figure class=""image"">
<img alt="""" src=""https://d33ur1yh5ph6b5.cloudfront.net/dd89e89a-b668-41b1-b0a5-e82a44bb8ef0-mid""/>
</figure>
<div class=""description""></div>
</div>
<div class=""resource"">
<div class=""text""><span class=""unpa-tag hash"">#쿨톤</span> <span class=""unpa-tag hash"">#여름쿨톤</span> <span class=""unpa-tag hash"">#쿨톤추천</span> <span class=""unpa-tag hash"">#19호쿨톤</span> <span class=""unpa-tag hash"">#학생추천</span> <span class=""unpa-tag hash"">#무쌍</span> <span class=""unpa-tag hash"">#무쌍추천</span> <span class=""unpa-tag hash"">#학생화장</span> <span class=""unpa-tag hash"">#데일리</span> <span class=""unpa-tag hash"">#레드</span> <span class=""unpa-tag hash"">#레드립</span> <span class=""unpa-tag hash"">#웜톤</span> <span class=""unpa-tag hash"">#웜톤립</span> <span class=""unpa-tag hash"">#쿨톤립</span> <span class=""unpa-tag hash"">#틴트</span> <span class=""unpa-tag hash"">#틴트추천</span> <span class=""unpa-tag hash"">#발색</span> <span class=""unpa-tag hash"">#지속력</span> <span class=""unpa-tag hash"">#가성비</span> <span class=""unpa-tag hash"">#학생립</span> <span class=""unpa-tag hash"">#코랄</span> <span class=""unpa-tag hash"">#롬앤</span> <span class=""unpa-tag hash"">#피그피그</span> <span class=""unpa-tag hash"">#롬앤틴트</span> <span class=""unpa-tag hash"">#롬앤쥬시래스팅틴트</span> <span class=""unpa-tag hash"">#쥬시래스팅틴트</span></div>
</div>
</div>
</div>",2,6분 전,조회 0,[],[],"[['구달', '청귤 비타C 잡티 톤업 크림'], ['페리페라', '잉크 더 에어리 벨벳 AD [006 조기품절]'], ['미샤', '래디언스 퍼펙트핏 파운데이션 [21호 바닐라]'], ['더랩바이블랑두', '올리고 히알루론산 5000토너'], ['웨이크메이크(WAKEMAKE)', '루즈건 제로 [05 비터스윗]']]","['4', '0', '15', '11', '0', '29', '8', '1', '22', '10', '1', '52', '9', '0', '38']","['2020.04.18', '2020.04.03', '2020.03.26', '2020.03.24', '2020.02.28']","['4.0', '4.0', '4.0', '5.0', '4.0']","['https://d33ur1yh5ph6b5.cloudfront.net/38a1514d-b589-4bec-ae8d-4102ae4abfe7-thumbnail', 'https://d33ur1yh5ph6b5.cloudfront.net/542ab49b-32a1-4b6e-8f31-63eb6d907ff7-thumbnail', 'https://d33ur1yh5ph6b5.cloudfront.net/751397b7-e4fa-404f-9796-2824134312e4-thumbnail', 'https://d33ur1yh5ph6b5.cloudfront.net/db51b909-9489-4d11-962e-4309fdae9455-thumbnail', 'https://d33ur1yh5ph6b5.cloudfront.net/39edbcc6-a579-413a-8d1c-03e2de108659-thumbnail']",https://d33ur1yh5ph6b5.cloudfront.net/51a10353-d688-44ce-ab90-5cef40943c03-thumbnail,랩쑤,민감성,21호,"[' 1', ' 13', ' 85']",https://d33ur1yh5ph6b5.cloudfront.net/15c1d0b6-6eb9-470f-8ef6-55afba877c16,👸🏻
https://d33ur1yh5ph6b5.cloudfront.net/05dabbac-e6ad-45d2-8a77-24f62183dd4b-thumbnail,필리밀리,V컷 파운데이션 브러시 822,5.0,"<div class=""content"">
<div class=""resources"">
<div class=""resource"">
<div class=""text"">안녕하세요 젤룽입니다!
이벤트 ‘나의 뷰티템을 소개합니다’이벤트 참여입니다 😀</div>
</div>
<div class=""resource"">
<figure class=""image"">
<img src=""https://d33ur1yh5ph6b5.cloudfront.net/37eb3229-bb58-4b0b-af3e-c0347bfd0541-mid""/>
</figure>
</div>
<div class=""resource"">
<div class=""text"">🖤 필리밀리 V컷 파운데이션 브러쉬 822 🖤
정말 유명한 파운데이션 브러쉬 중 하나죵
V컷으로 커팅된 파운데이션 브러쉬로 초보자도 쉽게 사용할 수 있는 파운데이션 브러쉬입니다
13000원으로 합리적인 가격이라고 생각합니당
이 브러쉬로는 쭈욱 쭈욱 밀어가며 바르는 것보단 짧게 통통 튕겨내듯이 터치해주는 것이 더 좋아요!</div>
</div>
<div class=""resource"">
<figure class=""image"">
<img src=""https://d33ur1yh5ph6b5.cloudfront.net/e2b5a37e-0b34-4f89-9a03-1fce7cc90fa1-mid""/>
</figure>
</div>
<div class=""resource"">
<div class=""text"">옆에서 보았을때 모습!</div>
</div>
<div class=""resource"">
<figure class=""image"">
<img alt="""" src=""https://d33ur1yh5ph6b5.cloudfront.net/a7a4fc24-4a8a-43ca-bc76-f306ea091195-mid""/>
</figure>
<div class=""description""></div>
</div>
<div class=""resource"">
<div class=""text"">아무것도 바르지 않은 모습입니당
잡티가 정말 많죠 ㅎㅎㅎ 😂</div>
</div>
<div class=""resource"">
<figure class=""image"">
<img src=""https://d33ur1yh5ph6b5.cloudfront.net/77c403b9-6af7-45bd-9af5-c844a60df931-mid""/>
</figure>
</div>
<div class=""resource"">
<div class=""text"">먼저 볼부터 발라볼게욥
파운데이션을 콕콕 찍어 올려줍니다
굳이 이 파운데이션 브러쉬에 파운데이션을 먹여주지 않으셔도 됩니다
먹여서 바르려고 하시면 이 브러쉬가 파데를 많이많이 먹기때문에 엄청 많은 양을 바르게 되실거예요...
그리고 나중에 세척하시기 어려우실 거예욥
그리고 뭉치실 수도 있어용
이 필리밀리 V컷 브러쉬같은 모공브러쉬는 안에서 바깥으로 파운데이션을 밀어주는 방식으로 파운데이션을 바르기 때문에 안쪽에 더 많은 파운데이션을 먼저 찍어 주셔야 합니당
이 때 사용한 파운데이션은 홀리카 홀리카 물방울 틴티드 파운데이션 02 웜 아이보리 입니다 🙃</div>
</div>
<div class=""resource"">
<figure class=""image"">
<img src=""https://d33ur1yh5ph6b5.cloudfront.net/65ecaf84-b402-4b0d-93f7-8ffe5fda5f2e-mid""/>
</figure>
</div>
<div class=""resource"">
<div class=""text"">다 발라준 모습입니다
1차적으로 톤 정리가 된 모습! 하지만 잡티는 아직 가려지지 않은 상태입니당</div>
</div>
<div class=""resource"">
<figure class=""image"">
<img src=""https://d33ur1yh5ph6b5.cloudfront.net/af45ea76-d22d-4c21-8568-aa183bce6bcf-mid""/>
</figure>
</div>
<div class=""resource"">
<div class=""text"">한 번 더 레이어링 해줄게용
이번에도 콕콕 찍어 파운데이션을 올려줍니다</div>
</div>
<div class=""resource"">
<figure class=""image"">
<img src=""https://d33ur1yh5ph6b5.cloudfront.net/0d601cc8-fea5-4bb7-9edf-25d40a313360-mid""/>
</figure>
</div>
<div class=""resource"">
<div class=""text"">이건 2차로 커버한 모습!!</div>
</div>
<div class=""resource"">
<figure class=""image"">
<img src=""https://d33ur1yh5ph6b5.cloudfront.net/15038d28-ebcd-48c7-b079-5210affb2f13-mid""/>
</figure>
</div>
<div class=""resource"">
<div class=""text"">이제 코부분도 발라봅시다 😆</div>
</div>
<div class=""resource"">
<figure class=""image"">
<img src=""https://d33ur1yh5ph6b5.cloudfront.net/c9684d3c-23c3-4547-ab97-63caae33b312-mid""/>
</figure>
</div>
<div class=""resource"">
<div class=""text"">이렇게 코 부분도 다 발라줬어요!
모공브러쉬이기 때문에 모공이 너무 잘 커버되는 모습!!
필리밀리 브러쉬는 정말 기술이 필요없는 브러쉬입니당 ㅠㅠ</div>
</div>
<div class=""resource"">
<figure class=""image"">
<img src=""https://d33ur1yh5ph6b5.cloudfront.net/054c3d83-1bf6-462f-838f-7a5a4e56016c-mid""/>
</figure>
</div>
<div class=""resource"">
<div class=""text"">이건 컨실러로 한 번 커버해준 모습!!
파데가 미처 가리지 못한 잡티들을 컨실러로 가려줍시다 😀
이 때 사용한 컨실러는 클리오 킬 커버 리퀴드 컨실러 리넨 컬러입니당
이제 피부화장 끝!!
전이랑 다르게 잡티도 커버되고 모공도 잘 커버되었네요 😍

— 여기서부턴 다른 제품 소개예욥 —</div>
</div>
<div class=""resource"">
<figure class=""image"">
<img src=""https://d33ur1yh5ph6b5.cloudfront.net/4615a792-47ae-472a-a264-67f548927e3b-mid""/>
</figure>
</div>
<div class=""resource"">
<div class=""text"">이제 화장을 했으니 지워야겠죵??
이건 제가 다이소에서 산 클렌징할 때 쓰는 모공브러쉬예요!
꼭 다이소 것이 아니더라도 모공브러쉬는 다 OK 😉</div>
</div>
<div class=""resource"">
<figure class=""image"">
<img src=""https://d33ur1yh5ph6b5.cloudfront.net/a0adc593-ba80-48a8-ba04-137474d04090-mid""/>
</figure>
</div>
<div class=""resource"">
<div class=""text"">립 제품으로 테스트를 하도록 할게요!
파운데이션으로 원래 테스트를 하려고 했지만 파운데이션은 피부색이랑 같아서 잘 안 보이기때문에 잘 보이는 립 제품으로 했어용
참고로 이 때 테스트하기 위해 썼던 립은 어퓨 트루 매트 플루이드 BR01 썸아몬드입니다
착색이 없고 빠르게 픽싱되는 타입의 립 제품으로 했어요!</div>
</div>
<div class=""resource"">
<figure class=""image"">
<img src=""https://d33ur1yh5ph6b5.cloudfront.net/66f71ee8-db7b-4382-acec-5d6f9b977757-mid""/>
</figure>
</div>
<div class=""resource"">
<div class=""text"">먼저 손으로 지웠을 때 모습
폼클렌져로만지웠습니당
제가 손톱으로 긁어서 억지로 지운 게 요런 모습이예용
그냥 우리가 얼굴에 클렌징 하는 것처럼 손가락으로만 하면 잘 안지워져서 손톱으로 긁어가면서 했어욤...
조금 이물질이 남아있는 모습입니당</div>
</div>
<div class=""resource"">
<figure class=""image"">
<img src=""https://d33ur1yh5ph6b5.cloudfront.net/8ce6e13e-a858-402d-98c6-a6e60ae562aa-mid""/>
</figure>
</div>
<div class=""resource"">
<div class=""text"">똑같이 발라줄게욥</div>
</div>
<div class=""resource"">
<figure class=""image"">
<img src=""https://d33ur1yh5ph6b5.cloudfront.net/a47e47f4-16e7-4fe2-a429-2850e01524bb-mid""/>
</figure>
</div>
<div class=""resource"">
<div class=""text"">정말 깔끔하게 클렌징이 된 모습이예요!!
이것도 똑같이 폼클렌져로 지웠습니다
피부에 남아있는게 안 보이네요 🥰

🙃 정리 🙃

🖤 필리밀리 V컷 파운데이션 브러쉬 882 🖤

장점

- ❤️ 접근성 : 올리브영에 입점되어있어요!! 길 가면서 한 번 쯤은 올리브영 본 적 있으시죠? 정말 접근성이 좋아요

- ❤️ 쉬운 사용법 : 다른 파운데이션 브러쉬는 기술이 있어야 잘 발리는 브러쉬들이 많아요 ㅠㅠ 하지만 이 파운데이션 브러쉬는 초보자도 쉽게 바를 수 있는 파운데이션 브러쉬입니당

- ❤️ 붓자국 X : 이 브러쉬는 진짜 브러쉬결이 안 남아서 따로 퍼프로 한 번 더 눌러주지 않으셔도 되요!! 브러쉬 자국이 진짜 놀랄정도로 안 나더라구용

- ❤️ 모공 커버 : 모공 넓으신 분들이 사용하시면 정말 만족하실 것같은 브러쉬예요

- ❤️ 가격 : 솔직히 학생분들에겐 쪼오끔?? 부담될 수도 있으신데 다른 파운데이션 브러쉬보단 저렴한 편에 속하는 것 같아용 올리브영 세일할 때 사세요!! 지금도 들어가보니 11700원으로 세일하고 있군용

- ❤️ 부드러움 : 전혀 까실까실하지 않아용 피부에 자극이 1도 가지 않습니당 

- ❤️ 모양 : 이름 그대로 V자로 커팅되어있어서 굴곡진 부분도 깔끔하게 바르실 수 있어용 모도 빽빽합니당

단점

- 💙 각질 : 이 브러쉬의 문제점은 아니고 모든 모공브러쉬는 각질이 있으면 무조건 각질이 뜹니다! 그래서 꼭 각질제거를 해주시고 이 브러쉬를 사용해주세용 

아무리 생각해도 단점이 떠오르지가 않네욤 ㅋㅋㅋㅋ

🖤 클렌징 모공브러쉬 🖤
(이건 그냥 같이 끼워서하는 거라서 간단히 적을게욤)

장점

- ❤️ 세정 : 모공에 낀 화장품까지 싸악 다 지워져요 ㅠㅠ

- ❤️ 가격 : 전 다이소에서 2000원으로 샀어요 완전 저렴해용!!!

- ❤️ 접근성 : 이렇게 생긴 클렌징 브러쉬 되게 많아서 쉽게 접할 수 있다는 점이 되게 좋은 것 같네요

- ❤️ 부드러움 : 부드러워서 자극 없어용

단점

- 💙 훌렁거림(?) : 브러쉬 모 부분이 쪼끔 더 짧았으면 좋았을 것 같다는 느낌입니당!! 동글동글 굴려서 클렌징할때 살짜쿵 방해가 된달까...

이것도 단점이 더이상 없어요 ㅠㅠㅠㅋㅋㅋㅋㅋㅋ

필리밀리브러쉬 정말 유명한 만큼 좋은 것 같습니다!!
이렇게 리뷰 마무리하겠습니당!! 
끝까지 봐주셔서 정말 감사해용 ❤️😘
 
<span class=""unpa-tag hash"">#뷰템소</span> <span class=""unpa-tag hash"">#나의뷰티템을소개합니다</span> <span class=""unpa-tag hash"">#뷰티템</span> <span class=""unpa-tag hash"">#뷰티템소개</span> <span class=""unpa-tag hash"">#미용소품</span> <span class=""unpa-tag hash"">#필리밀리</span> <span class=""unpa-tag hash"">#V컷파운데이션브러쉬</span> <span class=""unpa-tag hash"">#파운데이션브러쉬</span> <span class=""unpa-tag hash"">#모공브러쉬</span> <span class=""unpa-tag hash"">#클렌징</span> <span class=""unpa-tag hash"">#메이크업툴</span></div>
</div>
</div>
</div>",1,7분 전,조회 0,[],[],"[['삐아', '라스트 벨벳 립 틴트 [02생기갑]']]","['3', '10', '50']",['3시간 전'],['3.0'],['https://d33ur1yh5ph6b5.cloudfront.net/44ea6fbb-bd75-445d-947e-15ba0a36927a-thumbnail'],https://d33ur1yh5ph6b5.cloudfront.net/A01C6A15-A3CF-4E78-A9EF-6768F36ACAC5-thumbnail,젤룽,지성,21호,"[' 0', ' 2', ' 12']",https://d33ur1yh5ph6b5.cloudfront.net/f1a890f1-14ad-42da-8a0a-3f6db15d262d,안녕하세용 반가워요 ❤️❤️
default,리틀클라우드,뭉게뭉게구름 실리콘 타월,5.0,"<div class=""content"">
<div class=""resources"">
<div class=""resource"">
<figure class=""image"">
<img alt=""[리틀클라우드 뭉게뭉게 구름 실리콘 타월]

정말 뭉게뭉게 구름을 연상시키는 실리콘 타월!
저는 실리콘 타월이라는 도구를 이  제품을 통해 처음알게되었는데 넘 만족하면서 사용중이에요!






"" src=""https://d33ur1yh5ph6b5.cloudfront.net/5a2fcca5-cdb0-41ef-9dd7-a1b7fb4918ae-mid""/>
</figure>
<div class=""description"">[리틀클라우드 뭉게뭉게 구름 실리콘 타월]

정말 뭉게뭉게 구름을 연상시키는 실리콘 타월!
저는 실리콘 타월이라는 도구를 이  제품을 통해 처음알게되었는데 넘 만족하면서 사용중이에요!</div>
</div>
<div class=""resource"">
<figure class=""image"">
<img alt="""" src=""https://d33ur1yh5ph6b5.cloudfront.net/c86f1c73-db71-4ca1-83bd-43457396893b-mid""/>
</figure>
<div class=""description""></div>
</div>
<div class=""resource"">
<figure class=""image"">
<img alt=""소재가 의료용에 사용되는 플래티넘 실리콘이라 마음에 들었어요ㅎㅎ 뭔가 안심되는 느낌이랄까요...?!
(처음 받았을 때는 약간의 냄새가 나서 밖에 두었다 사용했어요)

페이스용 바디용 다 사용할수있는데 저는 바디로 쓰기에는 쪼꼬미해서 페이스용으로 사용중이에요!
"" src=""https://d33ur1yh5ph6b5.cloudfront.net/ceeb069b-a762-4e1b-99df-927b29d281a3-mid""/>
</figure>
<div class=""description"">소재가 의료용에 사용되는 플래티넘 실리콘이라 마음에 들었어요ㅎㅎ 뭔가 안심되는 느낌이랄까요...?!
(처음 받았을 때는 약간의 냄새가 나서 밖에 두었다 사용했어요)

페이스용 바디용 다 사용할수있는데 저는 바디로 쓰기에는 쪼꼬미해서 페이스용으로 사용중이에요!</div>
</div>
<div class=""resource"">
<figure class=""image"">
<img alt="" 장갑형 구조라 손에 끼워서 사용할수 있어서 편리해요!

윗부분에 고리가 있어 다른 고리에 걸기 좋아 탈수도 잘되서 산뜻하게 사용할수있답니다🙌"" src=""https://d33ur1yh5ph6b5.cloudfront.net/9befe105-d87b-41e5-928d-0b0f22630ed9-mid""/>
</figure>
<div class=""description"">장갑형 구조라 손에 끼워서 사용할수 있어서 편리해요!

윗부분에 고리가 있어 다른 고리에 걸기 좋아 탈수도 잘되서 산뜻하게 사용할수있답니다🙌</div>
</div>
<div class=""resource"">
<figure class=""image"">
<img alt=""아무래도 실리콘이다보니 얼굴이 자극적이지않을까 걱정이 됐었어요!
다른분들 잘 쓰시는 해면 클렌징 퍼프 쓰고 얼굴이 달아오르고 뒤집어진적이 있어서 더 조심스러웠는데, 요건 자극적이지않고 민감한 제피부에도 괜찮았어요

촘촘한 솔들 덕에 손으로 클렌징 할때보다 더 개운하고 말끔히 지워졌구 거품구멍덕에 거품도 풍성히 났어요☁️☁️ 깔끔히 클렌징해서 그런지 손으로 클렌징할때보다 각질제거와 피지제거에 효과가 있는듯했어요👏👏클렌징 후 피부가 부들부들 했습니다ㅎㅎ"" src=""https://d33ur1yh5ph6b5.cloudfront.net/ae415c8a-2629-489c-b296-335440e2cb38-mid""/>
</figure>
<div class=""description"">아무래도 실리콘이다보니 얼굴이 자극적이지않을까 걱정이 됐었어요!
다른분들 잘 쓰시는 해면 클렌징 퍼프 쓰고 얼굴이 달아오르고 뒤집어진적이 있어서 더 조심스러웠는데, 요건 자극적이지않고 민감한 제피부에도 괜찮았어요

촘촘한 솔들 덕에 손으로 클렌징 할때보다 더 개운하고 말끔히 지워졌구 거품구멍덕에 거품도 풍성히 났어요☁️☁️ 깔끔히 클렌징해서 그런지 손으로 클렌징할때보다 각질제거와 피지제거에 효과가 있는듯했어요👏👏클렌징 후 피부가 부들부들 했습니다ㅎㅎ</div>
</div>
<div class=""resource"">
<figure class=""image"">
<img alt="""" src=""https://d33ur1yh5ph6b5.cloudfront.net/0f727bf6-4720-4c00-b10f-e085c855b495-mid""/>
</figure>
<div class=""description""></div>
</div>
<div class=""resource"">
<figure class=""image"">
<img alt=""
거품이 잘 안나는 젤 형태의 클렌징제품도  충분히 거품을 내어줍니다!ㅎㅎ"" src=""https://d33ur1yh5ph6b5.cloudfront.net/255d56f1-16a4-4916-aa2a-9e900e1c32a7-mid""/>
</figure>
<div class=""description"">거품이 잘 안나는 젤 형태의 클렌징제품도  충분히 거품을 내어줍니다!ㅎㅎ</div>
</div>
<div class=""resource"">
<figure class=""image"">
<img alt="""" src=""https://d33ur1yh5ph6b5.cloudfront.net/2d80ac02-11cc-4c1e-9959-3ec51b0e93fa-mid""/>
</figure>
<div class=""description""></div>
</div>
<div class=""resource"">
<div class=""text"">저는 두개로 하나는 운동할 때 세안용, 하나는 집에서 사용중입니다😖

깔끔한 클렌징 원하시는 분들, 다른 클렌징도구들이 자극적이셨던 분들께 요 제품 추천드려요💙


<span class=""unpa-tag hash"">#뷰템소</span> <span class=""unpa-tag hash"">#뷰템소미용소품</span> <span class=""unpa-tag hash"">#리틀클라우드</span> <span class=""unpa-tag hash"">#리틀클라우드실리콘타월</span> <span class=""unpa-tag hash"">#클렌징도구</span> <span class=""unpa-tag hash"">#실리콘타월</span></div>
</div>
</div>
</div>",1,8분 전,조회 2,[],[],"[['더툴랩', '101 멀티 태스커'], ['터치인솔', '데이 앤 나이트 글리터 팔레트 [핑크 퍼레이드]'], ['라운드랩', '자작나무 수분 크림'], ['BABE 바베', '미셀라 젤 클렌저'], ['페리페라', '더블 롱웨어 커버 컨실러 [02 내추럴 베이지]']]","['3', '0', '15', '11', '4', '77', '10', '0', '60', '9', '1', '34', '63', '209', '12.2k']","['27분 전', '2020.04.23', '2020.04.16', '2020.04.09', '2020.04.03']","['5.0', '4.0', '5.0', '5.0', '5.0']","['https://d33ur1yh5ph6b5.cloudfront.net/8f5b6f6f-4ad6-4dee-a4d2-daefe9ea5309-thumbnail', 'https://d33ur1yh5ph6b5.cloudfront.net/d609d855-189f-486c-8550-c2180ad9b6e0-thumbnail', 'https://d33ur1yh5ph6b5.cloudfront.net/9b44b53a-b626-4a5b-998e-cd674c9b6119-thumbnail', 'https://d33ur1yh5ph6b5.cloudfront.net/cd20752a-05d8-40d3-a86c-4bb7617ef815-thumbnail', 'https://d33ur1yh5ph6b5.cloudfront.net/429cf4e6-0faa-4d9d-8d36-525a5557149b-thumbnail']",https://d33ur1yh5ph6b5.cloudfront.net/ea7697ff-bf1b-4943-ab09-2da2c82f55b3-thumbnail,wayeun1,복합성,21호,"[' 24', ' 116', ' 1.7k']",https://d33ur1yh5ph6b5.cloudfront.net/c31bce66-8009-4467-86ac-d0f86275f195,입력하신 자기 소개글이 없습니다
https://d33ur1yh5ph6b5.cloudfront.net/8d2f4719-f3ef-4a8f-8618-e020ecf9ffcb-thumbnail,닥터지,레드 블레미쉬 클리어 크림,5.0,"<div class=""content"">
<div class=""resources"">
<div class=""resource"">
<div class=""text"">진짜 완전 좋아용 이 수분크림 바르면 피부가 탱글탱글 해짐니당❤❤트러블에도 좋아서 진짜 짱이에욤👍</div>
</div>
<div class=""resource"">
<figure class=""image"">
<img alt="""" src=""https://d33ur1yh5ph6b5.cloudfront.net/639447fa-d983-46c4-a540-8a4ad98bc1c6-mid""/>
</figure>
<div class=""description""></div>
</div>
<div class=""resource"">
<figure class=""image"">
<img alt="""" src=""https://d33ur1yh5ph6b5.cloudfront.net/bb13e2fc-7e0a-4745-b283-c888c5cfff44-mid""/>
</figure>
<div class=""description""></div>
</div>
<div class=""resource"">
<figure class=""image"">
<img alt="""" src=""https://d33ur1yh5ph6b5.cloudfront.net/1c007ce2-1772-4c24-afb7-afc849e1b7b4-mid""/>
</figure>
<div class=""description""></div>
</div>
<div class=""resource"">
<div class=""text"">진짜 수분감이 장난 아니에융</div>
</div>
</div>
</div>",0,10분 전,조회 3,[],[],[],[],[],[],[],https://d33ur1yh5ph6b5.cloudfront.net/98db4238-3f79-4bcf-b830-8877e1552f94-thumbnail,얄룡,복합성,23호,"[' 0', ' 1', ' 0']",https://d33ur1yh5ph6b5.cloudfront.net/f1a890f1-14ad-42da-8a0a-3f6db15d262d,입력하신 자기 소개글이 없습니다
